nFID,X,Y,Class,Name,Province,City,Street
25066,113.535750615986,22.2419564116825,购物/电子数码,珠海市海颢电脑维修中心,广东省,珠海市,兰埔路
25067,113.535761916248,22.3829948896799,生活服务/彩票发行,彩票销售店,广东省,珠海市,金峰西路
25068,113.535761916248,22.3829948896799,生活服务/洗衣/干洗,恒昇洗衣,广东省,珠海市,金峰西路
25069,113.535757781655,22.2194906857586,交通设施/交叉路口,侨光路/港昌路(路口),广东省,珠海市,侨光路
25070,113.535754570722,22.2271345471213,购物/批发市场/集市,夏湾市场,广东省,珠海市,夏湾路
25071,113.535754862571,22.2397856765668,地产小区/小区/楼盘,兰埔花园南发楼1单元,广东省,珠海市,九州大道
25072,113.535755441951,22.3725274187866,宾馆/旅店,友好商务公寓,广东省,珠海市,
25073,113.53576408145,22.218982806235,汽车服务/汽车/租赁,珠海首汽骏通汽车租赁有限公司,广东省,珠海市,港昌路
25074,113.535774962107,22.3831129643219,金融/农村信用社/城市信用社,农村信用合作社金鼎分社,广东省,珠海市,金峰西路
25075,113.53576881977,22.2236204263289,教育/培训机构,中国音乐学院考级委员会广东省考区珠海市报名点,广东省,珠海市,昌平路
25076,113.535767758119,22.2419302858046,餐饮/中餐馆,渝味村,广东省,珠海市,兰埔路
25077,113.535791207893,22.2703494063678,生活服务/房屋租售中介,贞元地产,广东省,珠海市,红山路
25078,113.535794517042,22.273059040903,交通设施/公交车站/公交车站主点,红山路南,广东省,珠海市,红山路
25079,113.535802584302,22.2685321944373,交通设施/公交车站/公交车站主点,华翠豪庭,广东省,珠海市,翠景路
25080,113.535789806749,22.2236725110809,购物/服装鞋帽,太古洋服,广东省,珠海市,昌平路
25081,113.535793886775,22.2236004689693,生活服务/美容美发,尚艺珠海夏湾昌平店,广东省,珠海市,昌平路
25082,113.535873586533,22.2333819326226,购物/家居建材,泰和行卫浴,广东省,珠海市,粤海中路
25083,113.535882643071,22.2195746968953,地产小区,马赛公馆,广东省,珠海市,侨光路
25084,113.535885123688,22.2419065713994,购物/烟酒茶叶,粤惠名烟,广东省,珠海市,兰埔路
25085,113.535887947271,22.2268547845454,购物/服装鞋帽,Miss.Queen,广东省,珠海市,夏湾路
25086,113.535894464755,22.21829388349,地产小区/小区/楼盘,国华花园,广东省,珠海市,港昌路
25087,113.535914520946,22.2706677684071,餐饮,湛昌烧腊王,广东省,珠海市,红山路
25088,113.535914520946,22.2706677684071,餐饮,湛和烧腊,广东省,珠海市,红山路
25089,113.535890556668,22.2334949356263,汽车服务/汽车/维修/养护/洗车,乐达汽配,广东省,珠海市,粤海中路
25090,113.53591459184,22.2691443951756,金融/atm,中国建设银行ATM,广东省,珠海市,南虹三街
25091,113.53591459184,22.2691443951756,金融/银行/中国建设银行,中国建设银行康怡支行,广东省,珠海市,南虹三街
25092,113.535901302082,22.3831002220321,金融/atm,农村信用社ATM,广东省,珠海市,金峰西路
25093,113.535901302082,22.3831002220321,金融/农村信用社/城市信用社,珠海农村信用社高新营业部,广东省,珠海市,金峰西路
25094,113.535897261449,22.2224763501953,金融/atm,中国邮政储蓄银行ATM,广东省,珠海市,粤华路
25095,113.535897261449,22.2224763501953,金融/银行/中国邮政储蓄银行,中国邮政储蓄银行夏湾支行,广东省,珠海市,粤华路
25096,113.535904350553,22.3830952632698,生活服务/电信营业厅,中国电信IP超市,广东省,珠海市,金峰西路
25097,113.535906351077,22.382935258096,购物/服装鞋帽,大口仔精品店,广东省,珠海市,金峰西路
25098,113.53592528999,22.2747709179766,汽车服务/汽车/维修/养护/洗车,旭利汽车用品服务部,广东省,珠海市,香华路
25099,113.535907375391,22.3827872693875,购物,拾缘坊金鼎分店,广东省,珠海市,金峰西路
25100,113.535908344951,22.3828612490034,购物/服装鞋帽,上海平华制衣行,广东省,珠海市,金峰西路
25101,113.535908320637,22.3827432437376,购物/服装鞋帽,豪丰服装,广东省,珠海市,金峰西路
25102,113.535908307883,22.382637189495,购物/服装鞋帽,水稻子,广东省,珠海市,金海中路
25103,113.535908369789,22.3827012074768,购物/服装鞋帽,聚龙服饰,广东省,珠海市,金峰西路
25104,113.535921709774,22.2684842566393,汽车服务/汽车/配件/装饰,金顺安汽车轮胎配件行,广东省,珠海市,翠景路
25105,113.535909328613,22.382671222293,购物/服装鞋帽,女人坊,广东省,珠海市,金峰西路
25106,113.535911698606,22.2561405939861,公司企业,珠海科瑞斯实验室设备有限公司,广东省,珠海市,翠微东路
25107,113.535910334652,22.3825971950187,购物/服装鞋帽,新时代潮流感觉,广东省,珠海市,金海中路
25108,113.535911367847,22.3825512487244,公司企业,东江电视维修中心,广东省,珠海市,金海中路
25109,113.535933976044,22.2797192321642,交通设施/停车场/停车区,珠海市行政服务中心停车场,广东省,珠海市,红山路
25110,113.535907432255,22.2207337798092,地产小区/小区/楼盘,华苑花园15幢,广东省,珠海市,海昌路
25111,113.53593236933,22.2745198574888,汽车服务/汽车/维修/养护/洗车,CPT汽车服务中心,广东省,珠海市,香华路
25112,113.535909339487,22.2209718320456,地产小区/小区/楼盘,华苑花园14幢,广东省,珠海市,海昌路
25113,113.535917408176,22.2562968931663,购物/家居建材,华润漆珠海生活体验馆,广东省,珠海市,翠微东路
25114,113.535906931635,22.2280492375494,购物/综合商场/购物/中心,珠海市吉鸿商行,广东省,珠海市,夏湾路
25115,113.535939397146,22.2733106163891,生活服务/摄影冲印,远目影视,广东省,珠海市,红山路
25116,113.535923302221,22.3835633639066,金融/atm,中国农业银行ATM,广东省,珠海市,金峰西路
25117,113.535923302221,22.3835633639066,金融/银行/中国农业银行,中国农业银行金鼎支行,广东省,珠海市,金峰西路
25118,113.535921107111,22.2252953476943,休闲娱乐/歌舞厅/夜总会/娱乐/城,黄金湾健身棋牌娱乐城,广东省,珠海市,昌平路
25119,113.535921107111,22.2252953476943,餐饮/中餐馆,老妈炒鸡(夏湾店),广东省,珠海市,昌平路
25120,113.535921107111,22.2252953476943,餐饮,漫天香手抓小龙虾(侨光路店),广东省,珠海市,昌平路
25121,113.535921107111,22.2252953476943,餐饮/中餐馆,唐记潮汕大排档,广东省,珠海市,昌平路
25122,113.535921107111,22.2252953476943,餐饮,新马美食城,广东省,珠海市,昌平路
25123,113.535933453001,22.25576677496,购物/综合商场/购物/中心,正来商店,广东省,珠海市,翠微东路
25124,113.535951342467,22.2743218778599,教育/学前教育/幼儿园/托儿所,三好中英文幼儿园,广东省,珠海市,红山路
25125,113.535926006704,22.2279352197302,购物/服装鞋帽,依品阁,广东省,珠海市,夏湾路
25126,113.535928218186,22.2425129131832,地产小区/小区/楼盘,钰海山庄八栋二单元,广东省,珠海市,兰埔路
25127,113.535939396561,22.3831193865593,购物/综合商场/购物/中心,金鼎商业广场,广东省,珠海市,金峰西路
25128,113.535961037598,22.2799253124964,政府机构,珠海市公共资源交易中心,广东省,珠海市,红山路
25129,113.535961037598,22.2799253124964,政府机构,珠海市行政服务中心,广东省,珠海市,红山路
25130,113.535932082863,22.2272319847155,购物/服装鞋帽,荷李活,广东省,珠海市,夏湾路
25131,113.535935085059,22.2268819145054,购物/综合商场/购物/中心,宜兴百货,广东省,珠海市,夏湾路
25132,113.535937124377,22.2269519767304,汽车服务/汽车/配件/装饰,酷驰汽车用品店,广东省,珠海市,夏湾路
25133,113.53596545882,22.2743438836443,公司企业/厂矿,兴昌汽车维修部,广东省,珠海市,红山路
25134,113.535946458258,22.2212020771505,地产小区/小区/楼盘,华苑花园13幢,广东省,珠海市,昌平路
25135,113.535952385118,22.2225054666049,购物/文化办公,乐承文化用品公司,广东省,珠海市,粤华路
25136,113.535957176948,22.2273771780523,金融/atm,交通银行(离行式 夏湾新百和),广东省,珠海市,夏湾路
25137,113.535966609155,22.2204758435943,地产小区/小区/楼盘,华苑花园16幢,广东省,珠海市,海昌路
25138,113.535972504285,22.3830894034578,购物/服装鞋帽,泰华时装百货,广东省,珠海市,金峰西路
25139,113.535964136183,22.2272520632867,购物/珠宝饰品,周六福珠宝,广东省,珠海市,夏湾路
25140,113.535965144861,22.2274481852504,地产小区/小区/楼盘,嘉美花园,广东省,珠海市,夏湾路
25141,113.535970169351,22.2277262856731,购物/服装鞋帽,红女孩,广东省,珠海市,夏湾路
25142,113.535971292259,22.2426440473449,购物/服装鞋帽,皇子家族,广东省,珠海市,兰埔路
25143,113.53598057463,22.3822413693609,购物/服装鞋帽,9加2服装店,广东省,珠海市,金海中路
25144,113.535973291491,22.2428950740373,医疗/药店/药房,谦馥斋药店,广东省,珠海市,兰埔路
25145,113.535977322031,22.2426730213854,购物,海王星辰健康药房(兰埔店),广东省,珠海市,兰埔路
25146,113.535979327588,22.242538025328,医疗/药店/药房,珠海市香洲创康药店,广东省,珠海市,兰埔路
25147,113.536003657283,22.2716562154243,交通设施/交叉路口,红山路/人民西路(路口),广东省,珠海市,人民西路
25148,113.53598342425,22.2233508490922,政府机构/机关单位,人口和计划生育服务站香洲区拱北所,广东省,珠海市,昌平路
25149,113.535983129023,22.227643278844,购物/服装鞋帽,都市俏人,广东省,珠海市,夏湾路
25150,113.535989609794,22.2216942940197,地产小区/小区/楼盘,华苑花园10幢,广东省,珠海市,粤华路
25151,113.535989234884,22.2273842057676,购物,潮汕潮文卤味,广东省,珠海市,夏湾路
25152,113.535989234884,22.2273842057676,购物,潮州肥仔卤味,广东省,珠海市,夏湾路
25153,113.535989234884,22.2273842057676,购物,潮州洪生生卤味,广东省,珠海市,夏湾路
25154,113.535989234884,22.2273842057676,购物,潮州鑫记卤味,广东省,珠海市,夏湾路
25155,113.535989234884,22.2273842057676,购物,潮州兴旺隆卤味之家,广东省,珠海市,夏湾路
25156,113.535989234884,22.2273842057676,餐饮/中餐馆,东港风味客家盐焗鸡,广东省,珠海市,夏湾路
25157,113.535989234884,22.2273842057676,购物/批发市场/集市,广惠福潮州肉丸,广东省,珠海市,夏湾路
25158,113.535989234884,22.2273842057676,购物/批发市场/集市,强记烧腊,广东省,珠海市,夏湾路
25159,113.535989234884,22.2273842057676,购物,汕头烧卤,广东省,珠海市,夏湾路
25160,113.535989234884,22.2273842057676,购物/批发市场/集市,翁记中西餐料商行,广东省,珠海市,夏湾路
25161,113.535989234884,22.2273842057676,购物/体育户外,夏湾水族馆,广东省,珠海市,夏湾路
25162,113.535989234884,22.2273842057676,购物,重庆川味店,广东省,珠海市,夏湾路
25163,113.535991251898,22.2272671996138,购物/钟表眼镜,高登眼镜(夏湾店),广东省,珠海市,夏湾路
25164,113.535997846959,22.2171427430046,购物/烟酒茶叶,福缘茗茶,广东省,珠海市,昌盛路
25165,113.536004420679,22.38573987495,生活服务/美容美发,东升发廊,广东省,珠海市,上栅南街
25166,113.536009726285,22.2557009882678,购物/家居建材,永兴塑钢门窗,广东省,珠海市,翠微东路
25167,113.536287168387,22.277592512246,餐饮,车仔美食店,广东省,珠海市,银桦路
25168,113.536289192267,22.2770073829122,汽车服务/汽车/维修/养护/洗车,晟榕汽车美容,广东省,珠海市,银桦路
25169,113.536266552738,22.2172393621096,公司企业/旅行社,珠海驿站旅行社有限公司,广东省,珠海市,昌盛路
25170,113.536263915296,22.2282961366727,宾馆/旅店,金色夏湾酒店,广东省,珠海市,东升西街
25171,113.536271332802,22.2225672807876,公司企业,一超通信,广东省,珠海市,昌平路
25172,113.536212723855,22.2272225660963,交通设施/交叉路口,夏湾路/华平路(路口),广东省,珠海市,夏湾路
25173,113.536212723855,22.2272225660963,交通设施/交叉路口,夏湾路/夏湾东街(路口),广东省,珠海市,夏湾路
25174,113.536215404651,22.222843507849,交通设施/公交车站/公交车站主点,粤华西,广东省,珠海市,粤华路
25175,113.53621481067,22.2276788965866,购物/服装鞋帽,红苹果内衣,广东省,珠海市,夏湾路
25176,113.536216045407,22.2419023370316,金融/atm,中国邮政储蓄银行ATM,广东省,珠海市,兰埔路
25177,113.536216045407,22.2419023370316,金融/银行/中国邮政储蓄银行,中国邮政储蓄银行兰埔支行,广东省,珠海市,兰埔路
25178,113.536495185522,22.2174650279191,汽车服务/4s/汽车/销售,易路发二手名车交易中心,广东省,珠海市,昌盛路
25179,113.536493844813,22.2229038525815,生活服务/报亭,报刊亭,广东省,珠海市,粤华路
25180,113.536495186904,22.2424311271932,金融/atm,交通银行(离行式 钰海山庄),广东省,珠海市,兰埔路
25181,113.536505030421,22.2559650890959,公司企业,裕君乐防蚊纱窗工程有限公司,广东省,珠海市,翠微东路
25182,113.536505030421,22.2559650890959,公司企业,珠海市裕君乐装饰工程有限公司,广东省,珠海市,翠微东路
25183,113.536505745534,22.2265071326298,医疗/社区医疗/诊所/卫生所,拱北华平社区卫生站,广东省,珠海市,华平路
25184,113.536507670673,22.2271122945492,医疗/药店/药房,嘉宝华健康药房嘉美分店,广东省,珠海市,夏湾路
25185,113.536004485079,22.2234298760331,政府机构,珠海市人口和计划生育服务站拱北所,广东省,珠海市,昌平路
25186,113.536023737244,22.2558029764007,购物/烟酒茶叶,诚信茶烟酒行,广东省,珠海市,翠微东路
25187,113.536023789482,22.2558610381721,购物/家居建材,富盛发建材,广东省,珠海市,翠微东路
25188,113.536026810949,22.2180981058412,生活服务/美容美发,皇霆美容美发院,广东省,珠海市,港昌路
25189,113.536024281942,22.2273181680417,餐饮,锅品面吧,广东省,珠海市,夏湾路
25190,113.536024281942,22.2273181680417,餐饮,横琴蚝小食店,广东省,珠海市,夏湾路
